Photo,DSM,hue_median,sat_median,val_median,lab_a_median,lab_b_median,hue_std,sat_std,pixels,segmentation_method,fallback_reason
IMG_3905.JPEG,12.0,19.0,255.0,191.0,148.0,191.0,0.2825672503742471,8.30582465105267,48678,classical,
IMG_3906.JPEG,12.0,19.0,255.0,165.0,146.0,185.0,0.4285552275609607,7.5211121470790765,49428,classical,
IMG_3909.JPEG,12.0,19.0,254.0,188.0,148.0,190.0,0.2980230843400373,10.27885508173665,49614,classical,
IMG_3634.JPEG,14.0,15.0,255.0,154.0,155.0,179.0,0.941820716351615,12.128655741125966,46378,classical,
IMG_3636.JPEG,14.0,16.0,255.0,169.0,156.0,183.0,0.7460586472167176,9.790133386747273,43777,classical,
IMG_3638.JPEG,14.0,16.0,255.0,158.0,156.0,180.0,0.9126430586781401,8.541003886893302,45733,classical,
IMG_3639.JPEG,14.0,15.0,255.0,164.0,156.0,182.0,0.7901496817699792,7.771446947332393,44884,classical,
IMG_3640.JPEG,14.0,16.0,255.0,166.0,156.0,182.0,0.7477722201815068,7.319418018810514,44368,classical,
IMG_3641.JPEG,14.0,15.0,255.0,146.0,154.0,177.0,1.1500093403431273,10.626027974053263,47450,classical,
IMG_3547.JPEG,14.0,15.0,255.0,148.0,154.0,177.0,1.8709784029917051,30.56252629755566,51373,classical,
IMG_3552.JPEG,14.0,15.0,255.0,157.0,155.0,180.0,1.0352362825423354,11.775563014338218,44718,classical,
IMG_3555.JPEG,14.0,16.0,255.0,151.0,154.0,178.0,1.2157220278384548,16.572900252183846,46780,classical,
IMG_3557.JPEG,14.0,15.0,255.0,153.0,155.0,178.0,1.8607245783849367,30.871213909698536,52147,classical,
IMG_3558.JPEG,14.0,15.0,255.0,139.0,152.0,175.0,2.2205758938684625,34.99372189377464,53998,classical,
IMG_3561.JPEG,14.0,15.0,255.0,147.0,153.0,177.0,2.0186907033310266,32.039780465628276,52312,classical,
IMG_3562.JPEG,14.0,16.0,255.0,146.0,153.0,177.0,0.9890038624402042,16.039813681055936,44770,classical,
IMG_3565.JPEG,14.0,16.0,255.0,161.0,155.0,181.0,0.7841179480436323,12.01502920331238,42688,classical,
IMG_3567.JPEG,14.0,16.0,255.0,172.0,156.0,184.0,0.6505928671779633,14.013909407626072,41373,classical,
IMG_3570.JPEG,14.0,16.0,255.0,160.0,155.0,181.0,0.8882422763567277,11.460197019916855,43959,classical,
IMG_3571.JPEG,14.0,16.0,255.0,147.0,153.0,178.0,0.93797237346385,14.039107373061105,44808,classical,
IMG_3574.JPEG,14.0,16.0,255.0,174.0,156.0,184.0,0.5736958055335172,12.449284735910776,42231,classical,
IMG_3576.JPEG,13.0,16.0,255.0,161.0,153.0,181.0,1.0135215391331167,6.738723637129277,45894,classical,
IMG_3577.JPEG,13.0,17.0,255.0,169.0,154.0,184.0,0.9179223662033513,7.528034727724814,45062,classical,
IMG_3580.JPEG,13.0,17.0,255.0,170.0,154.0,184.0,0.859950724865917,7.622484026690579,45575,classical,
IMG_3582.JPEG,13.0,16.0,255.0,145.0,151.0,178.0,1.1146131196335232,8.594832615332974,47025,classical,
IMG_3584.JPEG,13.0,16.0,255.0,136.0,150.0,175.0,1.2516861962023373,14.203816507181628,48705,classical,
IMG_3587.JPEG,12.0,17.0,255.0,168.0,152.0,183.0,0.8476119715061606,7.2654156268686005,42150,classical,
IMG_3590.JPEG,12.0,17.0,255.0,170.0,152.0,184.0,0.8347243146721555,9.966858135777862,42262,classical,
IMG_3592.JPEG,12.0,17.0,255.0,144.0,150.0,177.0,1.017653929262136,14.116643944329017,45378,classical,
IMG_3594.JPEG,12.0,17.0,255.0,136.0,149.0,175.0,0.9321575002704674,10.738265080404464,43923,classical,
IMG_3596.JPEG,12.0,17.0,255.0,171.0,152.0,184.0,0.7575881453167931,10.040314395031945,41438,classical,
IMG_3599.JPEG,13.0,15.0,255.0,145.0,154.0,177.0,0.9708993066983086,7.498876658617016,46477,classical,
IMG_3600.JPEG,13.0,16.0,255.0,165.0,156.0,182.0,0.7633676780666953,10.757397423049618,44141,classical,
IMG_3603.JPEG,13.0,15.0,255.0,168.0,157.0,182.0,0.7044118030018722,7.645708193501391,44806,classical,
IMG_3604.JPEG,13.0,15.0,255.0,146.0,154.0,177.0,1.0333613542018156,5.472990715943803,46872,classical,
IMG_3605.JPEG,13.0,15.0,255.0,136.0,153.0,174.0,1.1047154195300224,6.83094632065816,46582,classical,
IMG_3606.JPEG,13.0,15.0,255.0,166.0,156.0,182.0,0.7051083890950143,11.815463035456629,43437,classical,
IMG_3608.JPEG,13.0,15.0,255.0,173.0,157.0,184.0,0.6649847894530646,12.345834130868694,44075,classical,
IMG_3610.JPEG,12.0,18.0,255.0,147.0,148.0,179.0,0.8872728947529398,8.846482402168755,43689,classical,
IMG_3613.JPEG,12.0,18.0,255.0,164.0,149.0,183.0,0.7732772365264515,10.24474276416757,42204,classical,
IMG_3615.JPEG,12.0,18.0,255.0,168.0,150.0,184.0,0.8680688991656093,10.28515642014383,42573,classical,
IMG_3616.JPEG,12.0,17.0,255.0,155.0,150.0,180.0,0.9000441568642715,7.76646715283176,42868,classical,
IMG_3618.JPEG,12.0,18.0,255.0,143.0,147.0,178.0,0.8934776065274973,10.05231012266506,43552,classical,
IMG_3620.JPEG,12.0,18.0,255.0,168.0,150.0,184.0,0.7575911609501068,11.50529330643962,42431,classical,
IMG_4309.JPEG,9.0,20.0,251.0,181.0,142.0,190.0,0.6502316566057791,13.494236838359758,43539,classical,
IMG_4310.JPEG,9.0,20.0,245.0,169.0,141.0,186.0,0.5734658280098803,15.158449975772934,43922,classical,
IMG_4311.JPEG,9.0,20.0,246.0,172.0,141.0,187.0,0.5920468987719456,15.279401483675649,43785,classical,
IMG_4314.JPEG,9.0,20.0,248.0,178.0,141.0,189.0,0.6899159546780111,15.83861214890254,44406,classical,
IMG_4315.JPEG,9.0,20.0,240.0,166.0,140.0,185.0,0.6910611087821629,14.282378718315252,44412,classical,
IMG_4316.JPEG,9.0,20.0,240.0,149.0,139.0,180.0,0.6883913993261342,15.739825437959245,44591,classical,
IMG_4317.JPEG,9.0,20.0,237.0,162.0,140.0,184.0,0.6097025703242074,13.340515345863906,43583,classical,
IMG_4319.JPEG,9.0,20.0,245.0,169.0,141.0,186.0,0.6356311719342898,14.010192551848077,43988,classical,
IMG_4320.JPEG,9.0,20.0,251.0,179.0,142.0,189.0,0.6803073451749811,13.36907596016563,43521,classical,
IMG_4321.JPEG,9.0,20.0,246.0,180.0,141.0,189.0,0.6208579374547599,12.892825366110497,42483,classical,
IMG_4324.JPEG,9.0,21.0,251.0,178.0,141.0,189.0,0.6574094634594578,12.897767364909047,42009,classical,
IMG_4327.JPEG,10.0,21.0,249.0,148.0,138.0,181.0,0.8505721222367965,20.37490602865902,51120,classical,
IMG_4328.JPEG,10.0,21.0,250.0,157.0,138.0,184.0,0.8593597842835627,18.842240112681623,50926,classical,
IMG_4330.JPEG,10.0,21.0,254.0,181.0,140.0,191.0,0.6656929166665271,13.703024688357848,48940,classical,
IMG_4331.JPEG,10.0,21.0,254.0,180.0,141.0,190.0,0.7817365875303707,19.511619731083233,51378,classical,
IMG_4333.JPEG,10.0,21.0,252.0,171.0,139.0,188.0,0.7460298341025774,20.41402617561009,51093,classical,
IMG_4334.JPEG,10.0,21.0,254.0,181.0,140.0,191.0,0.6067934044064189,12.067579443342456,47974,classical,
IMG_4338.JPEG,10.0,20.0,241.0,152.0,140.0,181.0,0.6822167592468117,17.143778629404032,48000,classical,
IMG_4339.JPEG,10.0,21.0,245.0,186.0,141.0,191.0,0.552427696259894,16.65974464491782,45794,classical,
IMG_4340.JPEG,10.0,21.0,244.0,189.0,141.0,191.0,0.5414915656344902,15.722281293890205,46127,classical,
IMG_4342.JPEG,10.0,20.0,245.0,185.0,141.0,191.0,0.5508879537297262,16.508373760003455,47553,classical,
IMG_4343.JPEG,10.0,20.0,245.0,179.0,141.0,189.0,0.5413165033341579,17.716394796637346,48125,classical,
IMG_4344.JPEG,10.0,20.0,245.0,160.0,140.0,183.0,0.7537627954962854,18.93863867066428,48952,classical,
IMG_4355.JPEG,8.0,21.0,246.0,156.0,137.0,183.0,0.7706125676967615,19.2793535801287,45635,classical,
IMG_4356.JPEG,8.0,21.0,252.0,164.0,139.0,186.0,0.7827964843399557,17.81129218331198,45046,classical,
IMG_4359.JPEG,8.0,21.0,251.0,172.0,138.0,188.0,0.6590725816363523,17.76120096920433,43632,classical,
IMG_4361.JPEG,8.0,21.0,252.0,165.0,138.0,187.0,0.752744852625473,18.279248562520287,44896,classical,
IMG_4362.JPEG,8.0,21.0,243.0,157.0,137.0,183.0,0.780205957299334,21.138988961227664,45565,classical,
IMG_4364.JPEG,8.0,21.0,252.0,170.0,139.0,188.0,0.6425289717574723,18.31555899471948,44955,classical,
IMG_4388.JPEG,9.0,20.0,239.0,156.0,141.0,181.0,0.6981421735483091,14.366350345004918,46734,classical,
IMG_4390.JPEG,9.0,20.0,245.0,174.0,143.0,187.0,0.5731985716499631,15.54338123972523,45830,classical,
IMG_4393.JPEG,9.0,20.0,248.0,182.0,143.0,190.0,0.4446873510559263,14.191797529655423,45470,classical,
IMG_4394.JPEG,9.0,20.0,248.0,180.0,142.0,189.0,0.47432509245606785,14.662338963023917,46029,classical,
IMG_4396.JPEG,9.0,20.0,247.0,190.0,142.0,191.0,0.5046612293360426,13.437061731515984,44475,classical,
IMG_4399.JPEG,9.0,20.0,248.0,186.0,143.0,191.0,0.476052511081566,14.807017843762969,44125,classical,
IMG_4402.JPEG,9.0,20.0,240.0,157.0,140.0,182.0,0.6498065236803162,18.28397807574968,43803,classical,
IMG_4404.JPEG,9.0,20.0,240.0,170.0,140.0,186.0,0.5607958811283913,18.270365307320063,42830,classical,
IMG_4406.JPEG,9.0,20.0,251.0,181.0,142.0,190.0,0.6270608928239487,16.645339587134824,42269,classical,
IMG_4407.JPEG,9.0,21.0,250.0,179.0,141.0,190.0,0.5695213155812334,17.585219873459177,42792,classical,
IMG_4410.JPEG,9.0,20.0,245.0,158.0,139.0,183.0,0.7298878137337891,24.03172478810536,45626,classical,
IMG_4435.JPEG,9.0,20.0,253.0,147.0,140.0,181.0,0.7953860637543775,14.719557689671445,46949,classical,
IMG_4437.JPEG,9.0,20.0,252.0,153.0,141.0,182.0,0.6317201775872812,16.38634033162923,46562,classical,
IMG_4439.JPEG,9.0,20.0,253.0,172.0,142.0,188.0,0.7011598516963581,11.186623977566807,45043,classical,
IMG_4440.JPEG,9.0,21.0,252.0,149.0,139.0,182.0,1.0009074101456628,24.209424554821222,49794,classical,
IMG_4442.JPEG,9.0,21.0,252.0,175.0,140.0,188.0,0.570249679497716,8.92650348397231,42572,classical,
IMG_4443.JPEG,9.0,21.0,254.0,173.0,141.0,188.0,0.5893416613695905,8.051557621242866,43273,classical,
IMG_4445.JPEG,9.0,20.0,255.0,145.0,141.0,180.0,0.9659178076608506,22.935482421772008,55619,classical,
IMG_4447.JPEG,9.0,20.0,253.0,162.0,142.0,185.0,0.6781175151906754,20.142784278022212,52631,classical,
IMG_4448.JPEG,9.0,20.0,254.0,173.0,143.0,187.0,0.6865156884152892,14.677933884069322,49707,classical,
IMG_4450.JPEG,9.0,20.0,254.0,181.0,142.0,190.0,0.5085178400142796,11.20853259165547,48349,classical,
IMG_4451.JPEG,9.0,20.0,254.0,184.0,143.0,190.0,0.5140425882489241,14.152625142346345,49128,classical,
IMG_4452.JPEG,11.0,21.0,248.0,158.0,139.0,183.0,0.9838384419223083,19.988868164870635,50492,classical,
IMG_4453.JPEG,11.0,21.0,252.0,176.0,141.0,189.0,0.9328726632447654,16.62795152600167,49507,classical,
IMG_4454.JPEG,11.0,21.0,249.0,165.0,140.0,185.0,1.0367861737247592,21.586576894939878,51956,classical,
IMG_4455.JPEG,11.0,21.0,251.0,166.0,139.0,186.0,0.9303377553674401,15.005577342604818,48967,classical,
IMG_4456.JPEG,11.0,21.0,253.0,173.0,140.0,188.0,0.9427689658807141,14.861978841806396,49915,classical,
IMG_4457.JPEG,11.0,21.0,254.0,176.0,141.0,189.0,0.8449713802727713,11.199001044163902,48196,classical,
IMG_4459.JPEG,9.0,20.0,255.0,161.0,142.0,185.0,0.9015056106713,22.508990989020564,48849,classical,
IMG_4460.JPEG,9.0,20.0,255.0,180.0,142.0,190.0,0.6177315436996721,12.22357806261905,45215,classical,
IMG_4461.JPEG,9.0,20.0,255.0,183.0,143.0,190.0,0.6241915759669989,12.776758360545907,45337,classical,
IMG_4463.JPEG,9.0,20.0,255.0,155.0,141.0,183.0,0.9623979433603005,16.996796331226243,48222,classical,
IMG_4464.JPEG,9.0,20.0,255.0,160.0,142.0,184.0,0.8317807912755176,19.8382716568892,48513,classical,
IMG_4465.JPEG,10.0,21.0,252.0,145.0,139.0,181.0,0.7535739664186833,17.59856776824296,50479,classical,
IMG_4468.JPEG,10.0,21.0,254.0,177.0,141.0,189.0,0.5620785789424466,12.944328193016826,46432,classical,
IMG_4470.JPEG,10.0,20.0,254.0,175.0,142.0,188.0,0.5616039188646367,10.410636071261026,46906,classical,
IMG_4472.JPEG,10.0,20.0,253.0,171.0,141.0,188.0,0.5968664232400489,10.011354243867645,47166,classical,
IMG_4474.JPEG,10.0,21.0,253.0,166.0,140.0,186.0,0.6026581751802201,12.608551427536737,46808,classical,
IMG_4475.JPEG,10.0,21.0,253.0,142.0,139.0,180.0,0.7002321870551825,14.77279018765586,49594,classical,
IMG_5127.JPEG,6.0,23.0,255.0,164.0,133.0,188.0,0.5969032955106317,12.839687784975183,56137,classical,
IMG_5129.JPEG,6.0,23.0,255.0,160.0,133.0,187.0,0.6602783962425157,11.704184375267245,52832,classical,
IMG_5130.JPEG,6.0,23.0,255.0,165.0,133.0,188.0,0.643253291037537,10.28331951610223,55694,classical,
IMG_5131.JPEG,6.0,23.0,255.0,166.0,134.0,188.0,0.6123998779908868,10.779113193431051,56139,classical,
IMG_5133.JPEG,6.0,23.0,255.0,161.0,133.0,187.0,0.6485946532625291,13.495932790097562,52081,classical,
IMG_5134.JPEG,6.0,23.0,255.0,163.0,133.0,188.0,0.6473603513503076,10.62376923304078,54869,classical,
IMG_5135.JPEG,6.0,23.0,255.0,164.0,131.0,189.0,0.5385252788762489,12.98406733391283,51919,classical,
IMG_5105.JPEG,4.0,24.0,252.0,175.0,131.0,191.0,0.5916544328626923,12.439246426833712,53907,classical,
IMG_5107.JPEG,4.0,24.0,252.0,179.0,129.0,193.0,0.4917443163392566,12.398156828072,50252,classical,
IMG_5108.JPEG,4.0,24.0,252.0,172.0,130.0,191.0,0.6488567310624963,12.849278889916652,49385,classical,
IMG_5110.JPEG,4.0,24.0,252.0,169.0,130.0,190.0,0.6194124401991861,15.413778344595825,54139,classical,
IMG_5112.JPEG,4.0,24.0,251.0,177.0,130.0,192.0,0.6234817392909835,16.182179891120636,52599,classical,
IMG_5113.JPEG,4.0,24.0,253.0,161.0,131.0,188.0,0.5337794262597361,10.825103211406274,52876,classical,
IMG_5115.JPEG,4.0,23.0,254.0,169.0,131.0,190.0,0.6029006935792703,16.76354651225411,56344,classical,
IMG_5116.JPEG,5.0,23.0,253.0,166.0,132.0,189.0,0.5151880863040947,14.96207260895983,55089,classical,
IMG_5117.JPEG,5.0,23.0,253.0,161.0,132.0,188.0,0.5150537261561908,13.943139408568861,56168,classical,
IMG_5119.JPEG,5.0,24.0,255.0,135.0,130.0,181.0,0.588877197832315,14.80348176525376,52563,classical,
IMG_5120.JPEG,5.0,23.0,255.0,134.0,131.0,180.0,0.5935839981384263,13.882183168472105,53088,classical,
IMG_5121.JPEG,5.0,23.0,255.0,144.0,132.0,183.0,0.5122313656256225,13.135115179538763,55331,classical,
IMG_5123.JPEG,5.0,23.0,253.0,157.0,132.0,186.0,0.47097433135658795,12.760296077056857,56189,classical,
IMG_5124.JPEG,5.0,23.0,255.0,145.0,132.0,184.0,0.5625264845930923,12.687842141900513,53189,classical,
IMG_5273.JPEG,10.0,23.0,255.0,164.0,134.0,188.0,0.43615051983566955,9.178545879376758,49730,classical,
IMG_5275.JPEG,10.0,23.0,255.0,166.0,133.0,189.0,0.2802946994112613,6.426291943352752,49247,classical,
IMG_5277.JPEG,10.0,23.0,255.0,166.0,134.0,188.0,0.34424825510418355,12.841539509247559,49691,classical,
IMG_5279.JPEG,10.0,23.0,255.0,167.0,133.0,189.0,0.36357072354827463,13.373232998591721,49359,classical,
IMG_5280.JPEG,10.0,23.0,255.0,168.0,134.0,189.0,0.44722989087585796,12.26536494087683,49450,classical,
IMG_5293.JPEG,8.0,23.0,253.0,172.0,133.0,190.0,0.34085020165095675,8.998303431743846,53766,classical,
IMG_5294.JPEG,8.0,23.0,254.0,168.0,132.0,189.0,0.4424233891711449,14.726704810757163,52774,classical,
IMG_5296.JPEG,8.0,23.0,247.0,174.0,132.0,190.0,0.3816328350010114,17.110445337103737,52660,classical,
IMG_5297.JPEG,8.0,23.0,254.0,175.0,132.0,191.0,0.3829254414571888,12.655774164706193,52681,classical,
IMG_5298.JPEG,8.0,23.0,253.0,161.0,133.0,187.0,0.31728922982716745,10.469152482833225,54197,classical,
IMG_5300.JPEG,8.0,23.0,255.0,168.0,133.0,189.0,0.31127734083696135,8.5161700523105,52876,classical,
IMG_5302.JPEG,8.0,23.0,254.0,173.0,133.0,191.0,0.3013737551847413,10.717666725309567,53096,classical,
IMG_5303.JPEG,8.0,23.0,254.0,180.0,133.0,193.0,0.31686512346142115,10.041822536687938,53961,classical,
IMG_5304.JPEG,5.0,23.0,255.0,167.0,132.0,189.0,0.5100949683765166,11.637078195841909,52099,classical,
IMG_5305.JPEG,5.0,24.0,253.0,158.0,131.0,187.0,0.5770505072913023,14.846118317261887,51106,classical,
IMG_5306.JPEG,5.0,23.0,255.0,155.0,132.0,186.0,0.510900913782024,14.272478816922137,53067,classical,
IMG_5307.JPEG,5.0,23.0,253.0,162.0,132.0,188.0,0.5490486717822861,12.5473509915077,52573,classical,
IMG_5308.JPEG,5.0,24.0,255.0,160.0,131.0,188.0,0.570594539920605,7.836340408239968,50829,classical,
IMG_5310.JPEG,5.0,23.0,253.0,161.0,132.0,188.0,0.5707611735842552,8.827433440587074,50179,classical,
IMG_5311.JPEG,5.0,23.0,255.0,147.0,132.0,184.0,0.5186125424992227,11.635765695743101,53103,classical,
IMG_5149.JPEG,10.0,19.0,255.0,163.0,146.0,184.0,0.6974942746243044,13.757571681505247,52310,classical,
IMG_5150.JPEG,10.0,19.0,255.0,155.0,145.0,182.0,0.6936093973719444,13.257816173132317,52278,classical,
IMG_5151.JPEG,10.0,19.0,255.0,160.0,145.0,183.0,0.748313756973442,14.805492639108559,51650,classical,
IMG_5153.JPEG,10.0,19.0,255.0,155.0,144.0,182.0,0.5589136770685803,12.58486771371342,50295,classical,
IMG_5154.JPEG,10.0,19.0,255.0,153.0,145.0,181.0,0.6451136560594655,13.047758418690677,50891,classical,
IMG_5156.JPEG,12.0,18.0,255.0,163.0,147.0,183.0,0.8804350159468833,21.817978208480827,54808,classical,
IMG_5157.JPEG,12.0,19.0,255.0,161.0,145.0,183.0,0.7080069098774303,13.132065272927923,48877,classical,
IMG_5158.JPEG,12.0,19.0,255.0,156.0,146.0,182.0,0.9150425985780265,15.253769848048725,50944,classical,
IMG_5159.JPEG,12.0,18.0,255.0,157.0,146.0,182.0,1.0479120590687636,21.765721490043088,54718,classical,
IMG_5160.JPEG,12.0,19.0,255.0,157.0,145.0,183.0,0.634009330014483,11.722289315047325,48766,classical,
IMG_5161.JPEG,12.0,18.0,255.0,162.0,147.0,184.0,0.8646133754071742,15.095484688992247,51390,classical,
IMG_5162.JPEG,12.0,18.0,255.0,158.0,147.0,182.0,0.8187240449125468,16.06089182579195,53245,classical,
IMG_5163.JPEG,12.0,18.0,255.0,156.0,146.0,182.0,0.9205313644551542,14.83829254697905,52180,classical,
IMG_5173.JPEG,11.0,18.0,255.0,160.0,149.0,182.0,0.6440831273183169,9.318932616819033,54251,classical,
IMG_5174.JPEG,11.0,17.0,253.0,153.0,149.0,180.0,0.6440879049522896,10.435655344529327,55470,classical,
IMG_5176.JPEG,11.0,17.0,255.0,162.0,149.0,182.0,0.6116717878884843,11.704148209601357,53657,classical,
IMG_5178.JPEG,11.0,18.0,255.0,155.0,149.0,181.0,0.6883693153823324,10.820481997755452,53004,classical,
IMG_5179.JPEG,11.0,18.0,255.0,159.0,148.0,182.0,0.6546459361853705,10.360183492150734,54060,classical,
IMG_5181.JPEG,11.0,18.0,255.0,159.0,149.0,182.0,0.5820665138745758,9.569991330648156,54304,classical,
IMG_5182.JPEG,12.0,18.0,255.0,158.0,147.0,182.0,0.5839885491486272,10.091819284414084,41376,classical,
IMG_5183.JPEG,12.0,19.0,255.0,168.0,147.0,185.0,0.6427715774487657,13.549318353426374,39816,classical,
IMG_5186.JPEG,12.0,18.0,255.0,163.0,147.0,184.0,0.5571432481472932,10.628534571836637,40229,classical,
IMG_5189.JPEG,12.0,18.0,255.0,160.0,147.0,183.0,0.5960416456504074,8.02545330533852,40651,classical,
IMG_5190.JPEG,12.0,18.0,255.0,163.0,147.0,184.0,0.5677898424665848,8.216074138458737,41681,classical,
IMG_5191.JPEG,12.0,18.0,255.0,163.0,147.0,184.0,0.5760681304458682,10.667329128384516,42164,classical,
IMG_5192.JPEG,12.0,19.0,255.0,157.0,145.0,183.0,0.6117194668989409,12.171849141957232,40664,classical,
IMG_5206.JPEG,11.0,18.0,255.0,158.0,148.0,182.0,0.628343956822593,10.332758754768896,47549,classical,
IMG_5208.JPEG,11.0,18.0,255.0,151.0,147.0,180.0,0.6194062170281932,9.863109264233067,47974,classical,
IMG_5209.JPEG,11.0,18.0,255.0,150.0,147.0,180.0,0.6392258118170676,10.12846653743011,48235,classical,
IMG_5210.JPEG,11.0,18.0,255.0,158.0,148.0,182.0,0.5577850375435373,10.394680495264945,48398,classical,
IMG_5211.JPEG,11.0,18.0,255.0,160.0,148.0,183.0,0.5631951709039739,9.904105744822477,48414,classical,
IMG_5212.JPEG,11.0,18.0,255.0,157.0,148.0,182.0,0.6245204704117954,9.778443589363013,47627,classical,
IMG_5214.JPEG,11.0,18.0,255.0,162.0,148.0,183.0,0.6108557141594483,12.334396906366557,47127,classical,
IMG_5215.JPEG,11.0,18.0,255.0,158.0,148.0,182.0,0.6489754151949433,14.78982772735873,47978,classical,
IMG_5217.JPEG,11.0,18.0,255.0,163.0,148.0,183.0,0.5977019744992135,11.038364593458898,48344,classical,
IMG_5218.JPEG,11.0,18.0,255.0,158.0,148.0,182.0,0.6362994629379378,11.64007048925569,47074,classical,
IMG_5220.JPEG,10.0,18.0,255.0,166.0,148.0,184.0,0.6822091703262284,9.978129128884726,49746,classical,
IMG_5222.JPEG,10.0,18.0,255.0,166.0,148.0,184.0,0.6881389362414628,13.755447887730332,51341,classical,
IMG_5224.JPEG,10.0,19.0,255.0,168.0,146.0,185.0,0.6171455609557137,9.905092665803057,47649,classical,
IMG_5226.JPEG,10.0,18.0,255.0,157.0,146.0,182.0,0.6984604909177698,10.614338655356457,48305,classical,
IMG_5228.JPEG,10.0,18.0,255.0,160.0,147.0,183.0,0.7186003658978216,11.559072984955325,48077,classical,
IMG_5230.JPEG,10.0,19.0,255.0,171.0,146.0,186.0,0.5810577249259445,10.453045902111805,47556,classical,
